FLOPs,Patch size,Tokens,Encoder parameters,Global model parameters,Decoder parameters,Global model dimension,Encoder/Decoder dimension,Global model layers,Decoder layers
s,2.0,31790137321.999645,2448424.96,56670289.92,4896849.92,768,512,8,2.0
m,2.0,79475343304.99911,2448424.96,56670289.92,4896849.92,768,512,8,2.0
l,2.0,158950686609.99823,2448424.96,56670289.92,4896849.92,768,512,8,2.0
xl,2.0,317901373219.99646,2448424.96,56670289.92,4896849.92,768,512,8,2.0
s,2.0,29377969948.245144,3098787.84,56670289.92,6197575.68,768,576,8,2.0
m,2.0,73444924870.61285,3098787.84,56670289.92,6197575.68,768,576,8,2.0
l,2.0,146889849741.2257,3098787.84,56670289.92,6197575.68,768,576,8,2.0
xl,2.0,293779699482.4514,3098787.84,56670289.92,6197575.68,768,576,8,2.0
s,2.0,81265573084.30128,956416.0,21694095.36,1912832.0,448,320,9,2.0
s,2.0,60573735817.410866,1377239.04,28335144.96,2754478.08,512,384,9,2.0
s,2.0,46861618196.30786,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
m,2.0,117154045490.76965,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
l,2.0,234308090981.5393,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
xl,2.0,468616181963.0786,1874575.3599999999,35861667.839999996,3749150.7199999997,576,448,9,2.0
s,2.0,40800546145.012955,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
m,2.0,102001365362.5324,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
l,2.0,204002730725.0648,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
xl,2.0,408005461450.1296,1874575.3599999999,44273664.0,3749150.7199999997,640,448,9,2.0
s,2.0,37317339682.79807,2448424.96,44273664.0,4896849.92,640,512,9,2.0
m,2.0,93293349206.99518,2448424.96,44273664.0,4896849.92,640,512,9,2.0
l,2.0,186586698413.99036,2448424.96,44273664.0,4896849.92,640,512,9,2.0
xl,2.0,373173396827.9807,2448424.96,44273664.0,4896849.92,640,512,9,2.0
s,2.0,33004065762.94036,2448424.96,53571133.44,4896849.92,704,512,9,2.0
m,2.0,82510164407.3509,2448424.96,53571133.44,4896849.92,704,512,9,2.0
l,2.0,165020328814.7018,2448424.96,53571133.44,4896849.92,704,512,9,2.0
xl,2.0,330040657629.4036,2448424.96,53571133.44,4896849.92,704,512,9,2.0
s,2.0,30411671853.68142,3098787.84,53571133.44,6197575.68,704,576,9,2.0
m,2.0,76029179634.20355,3098787.84,53571133.44,6197575.68,704,576,9,2.0
l,2.0,152058359268.4071,3098787.84,53571133.44,6197575.68,704,576,9,2.0
xl,2.0,304116718536.8142,3098787.84,53571133.44,6197575.68,704,576,9,2.0
s,2.0,27235883915.9041,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
m,2.0,68089709789.76025,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
l,2.0,136179419579.5205,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
xl,2.0,272358839159.041,3098787.84,63754076.160000004,6197575.68,768,576,9,2.0
s,2.0,87830908216.5604,956416.0,17315758.080000002,1912832.0,384,320,10,2.0
s,2.0,71955126710.67558,956416.0,23568670.72,1912832.0,448,320,10,2.0
s,2.0,64122803232.27354,1377239.04,23568670.72,2754478.08,448,384,10,2.0
s,2.0,54124093088.03636,1377239.04,30783569.92,2754478.08,512,384,10,2.0
s,2.0,42160980553.50744,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
m,2.0,105402451383.76859,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
l,2.0,210804902767.53717,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
xl,2.0,421609805535.07434,1874575.3599999999,38960455.67999999,3749150.7199999997,576,448,10,2.0
s,2.0,33755034711.949436,2448424.96,48099328.0,4896849.92,640,512,10,2.0
m,2.0,84387586779.8736,2448424.96,48099328.0,4896849.92,640,512,10,2.0
l,2.0,168775173559.7472,2448424.96,48099328.0,4896849.92,640,512,10,2.0
xl,2.0,337550347119.4944,2448424.96,48099328.0,4896849.92,640,512,10,2.0
s,2.0,29750362471.276268,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
m,2.0,74375906178.19066,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
l,2.0,148751812356.38132,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
xl,2.0,297503624712.76263,2448424.96,58200186.879999995,4896849.92,704,512,10,2.0
s,2.0,27627476203.17283,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
m,2.0,69068690507.93207,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
l,2.0,138137381015.86414,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
xl,2.0,276274762031.7283,3098787.84,58200186.879999995,6197575.68,704,576,10,2.0
s,2.0,24659317132.76959,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
m,2.0,61648292831.923965,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
l,2.0,123296585663.84793,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
xl,2.0,246593171327.69586,3098787.84,69263032.32000001,6197575.68,768,576,10,2.0
s,2.0,23025275047.041557,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
m,2.0,57563187617.6039,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
l,2.0,115126375235.2078,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
xl,2.0,230252750470.4156,3825664.0,69263032.32000001,7651328.0,768,640,10,2.0
s,2.0,82918832042.21414,956416.0,19086704.64,1912832.0,384,320,11,2.0
s,2.0,60565343076.5043,1377239.04,25979125.759999998,2754478.08,448,384,11,2.0
s,2.0,50837509329.699715,1377239.04,33931919.36,2754478.08,512,384,11,2.0
s,2.0,46161365598.84275,1874575.3599999999,33931919.36,3749150.7199999997,512,448,11,2.0
s,2.0,39637865920.13027,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
m,2.0,99094664800.32568,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
l,2.0,198189329600.65137,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
xl,2.0,396378659201.30273,1874575.3599999999,42945085.44,3749150.7199999997,576,448,11,2.0
s,2.0,36342333148.71428,2448424.96,42945085.44,4896849.92,576,512,11,2.0
m,2.0,90855832871.7857,2448424.96,42945085.44,4896849.92,576,512,11,2.0
l,2.0,181711665743.5714,2448424.96,42945085.44,4896849.92,576,512,11,2.0
xl,2.0,363423331487.1428,2448424.96,42945085.44,4896849.92,576,512,11,2.0
s,2.0,31758910498.43074,2448424.96,53018624.0,4896849.92,640,512,11,2.0
m,2.0,79397276246.07686,2448424.96,53018624.0,4896849.92,640,512,11,2.0
l,2.0,158794552492.15372,2448424.96,53018624.0,4896849.92,640,512,11,2.0
xl,2.0,317589104984.30743,2448424.96,53018624.0,4896849.92,640,512,11,2.0
s,2.0,29351300198.730373,3098787.84,53018624.0,6197575.68,640,576,11,2.0
m,2.0,73378250496.82593,3098787.84,53018624.0,6197575.68,640,576,11,2.0
l,2.0,146756500993.65186,3098787.84,53018624.0,6197575.68,640,576,11,2.0
xl,2.0,293513001987.3037,3098787.84,53018624.0,6197575.68,640,576,11,2.0
s,2.0,26009839076.834324,3098787.84,64152535.04,6197575.68,704,576,11,2.0
m,2.0,65024597692.08581,3098787.84,64152535.04,6197575.68,704,576,11,2.0
l,2.0,130049195384.17162,3098787.84,64152535.04,6197575.68,704,576,11,2.0
xl,2.0,260098390768.34323,3098787.84,64152535.04,6197575.68,704,576,11,2.0
s,2.0,23132202349.99489,3098787.84,76346818.56,6197575.68,768,576,11,2.0
m,2.0,57830505874.98722,3098787.84,76346818.56,6197575.68,768,576,11,2.0
l,2.0,115661011749.97444,3098787.84,76346818.56,6197575.68,768,576,11,2.0
xl,2.0,231322023499.94888,3098787.84,76346818.56,6197575.68,768,576,11,2.0
s,2.0,24198485565.076797,3825664.0,64152535.04,7651328.0,704,640,11,2.0
m,2.0,60496213912.692,3825664.0,64152535.04,7651328.0,704,640,11,2.0
l,2.0,120992427825.384,3825664.0,64152535.04,7651328.0,704,640,11,2.0
xl,2.0,241984855650.768,3825664.0,64152535.04,7651328.0,704,640,11,2.0
s,2.0,21688355994.299313,3825664.0,76346818.56,7651328.0,768,640,11,2.0
m,2.0,54220889985.74828,3825664.0,76346818.56,7651328.0,768,640,11,2.0
l,2.0,108441779971.49657,3825664.0,76346818.56,7651328.0,768,640,11,2.0
xl,2.0,216883559942.99313,3825664.0,76346818.56,7651328.0,768,640,11,2.0
s,2.0,78527086165.64828,956416.0,20857651.2,1912832.0,384,320,12,2.0
s,2.0,57381862634.3578,1377239.04,28389580.8,2754478.08,448,384,12,2.0
s,2.0,43749139716.9166,1874575.3599999999,37080268.8,3749150.7199999997,512,448,12,2.0
m,2.0,109372849292.29152,1874575.3599999999,37080268.8,3749150.7199999997,512,448,12,2.0
l,2.0,218745698584.58304,1874575.3599999999,37080268.8,3749150.7199999997,512,448,12,2.0
xl,2.0,437491397169.1661,1874575.3599999999,37080268.8,3749150.7199999997,512,448,12,2.0
s,2.0,34451979744.70542,2448424.96,46929715.2,4896849.92,576,512,12,2.0
m,2.0,86129949361.76357,2448424.96,46929715.2,4896849.92,576,512,12,2.0
l,2.0,172259898723.52713,2448424.96,46929715.2,4896849.92,576,512,12,2.0
xl,2.0,344519797447.05426,2448424.96,46929715.2,4896849.92,576,512,12,2.0
s,2.0,29985688814.259544,2448424.96,57937920.0,4896849.92,640,512,12,2.0
m,2.0,74964222035.64886,2448424.96,57937920.0,4896849.92,640,512,12,2.0
l,2.0,149928444071.29773,2448424.96,57937920.0,4896849.92,640,512,12,2.0
xl,2.0,299856888142.59546,2448424.96,57937920.0,4896849.92,640,512,12,2.0
s,2.0,27830302092.45221,3098787.84,57937920.0,6197575.68,640,576,12,2.0
m,2.0,69575755231.13052,3098787.84,57937920.0,6197575.68,640,576,12,2.0
l,2.0,139151510462.26105,3098787.84,57937920.0,6197575.68,640,576,12,2.0
xl,2.0,278303020924.5221,3098787.84,57937920.0,6197575.68,640,576,12,2.0
s,2.0,24571154915.59636,3098787.84,70104883.2,6197575.68,704,576,12,2.0
m,2.0,61427887288.9909,3098787.84,70104883.2,6197575.68,704,576,12,2.0
l,2.0,122855774577.9818,3098787.84,70104883.2,6197575.68,704,576,12,2.0
xl,2.0,245711549155.9636,3098787.84,70104883.2,6197575.68,704,576,12,2.0
s,2.0,22948391578.81123,3825664.0,70104883.2,7651328.0,704,640,12,2.0
m,2.0,57370978947.02807,3825664.0,70104883.2,7651328.0,704,640,12,2.0
l,2.0,114741957894.05614,3825664.0,70104883.2,7651328.0,704,640,12,2.0
xl,2.0,229483915788.11227,3825664.0,70104883.2,7651328.0,704,640,12,2.0
s,2.0,20498168598.50591,3825664.0,83430604.8,7651328.0,768,640,12,2.0
m,2.0,51245421496.26477,3825664.0,83430604.8,7651328.0,768,640,12,2.0
l,2.0,102490842992.52954,3825664.0,83430604.8,7651328.0,768,640,12,2.0
xl,2.0,204981685985.05908,3825664.0,83430604.8,7651328.0,768,640,12,2.0
s,2.0,19246368619.804173,4629053.4399999995,83430604.8,9258106.879999999,768,704,12,2.0
m,2.0,48115921549.51043,4629053.4399999995,83430604.8,9258106.879999999,768,704,12,2.0
l,2.0,96231843099.02086,4629053.4399999995,83430604.8,9258106.879999999,768,704,12,2.0
xl,2.0,192463686198.04172,4629053.4399999995,83430604.8,9258106.879999999,768,704,12,2.0
s,2.0,74577152319.28738,956416.0,22628597.759999998,1912832.0,384,320,13,2.0
s,2.0,54516334655.21052,1377239.04,30800035.84,2754478.08,448,384,13,2.0
s,2.0,41576502200.93363,1874575.3599999999,40228618.24,3749150.7199999997,512,448,13,2.0
m,2.0,103941255502.33409,1874575.3599999999,40228618.24,3749150.7199999997,512,448,13,2.0
l,2.0,207882511004.66818,1874575.3599999999,40228618.24,3749150.7199999997,512,448,13,2.0
xl,2.0,415765022009.33636,1874575.3599999999,40228618.24,3749150.7199999997,512,448,13,2.0
s,2.0,32748557279.338306,2448424.96,50914344.95999999,4896849.92,576,512,13,2.0
m,2.0,81871393198.34576,2448424.96,50914344.95999999,4896849.92,576,512,13,2.0
l,2.0,163742786396.69153,2448424.96,50914344.95999999,4896849.92,576,512,13,2.0
xl,2.0,327485572793.38306,2448424.96,50914344.95999999,4896849.92,576,512,13,2.0
s,2.0,26459175253.706234,3098787.84,62857216.0,6197575.68,640,576,13,2.0
m,2.0,66147938134.26559,3098787.84,62857216.0,6197575.68,640,576,13,2.0
l,2.0,132295876268.53117,3098787.84,62857216.0,6197575.68,640,576,13,2.0
xl,2.0,264591752537.06235,3098787.84,62857216.0,6197575.68,640,576,13,2.0
s,2.0,23283284850.82869,3098787.84,76057231.36,6197575.68,704,576,13,2.0
m,2.0,58208212127.071724,3098787.84,76057231.36,6197575.68,704,576,13,2.0
l,2.0,116416424254.14345,3098787.84,76057231.36,6197575.68,704,576,13,2.0
xl,2.0,232832848508.2869,3098787.84,76057231.36,6197575.68,704,576,13,2.0
s,2.0,21821112696.732086,3825664.0,76057231.36,7651328.0,704,640,13,2.0
m,2.0,54552781741.830215,3825664.0,76057231.36,7651328.0,704,640,13,2.0
l,2.0,109105563483.66043,3825664.0,76057231.36,7651328.0,704,640,13,2.0
xl,2.0,218211126967.32086,3825664.0,76057231.36,7651328.0,704,640,13,2.0
s,2.0,19431813040.513756,3825664.0,90514391.03999999,7651328.0,768,640,13,2.0
m,2.0,48579532601.28439,3825664.0,90514391.03999999,7651328.0,768,640,13,2.0
l,2.0,97159065202.56879,3825664.0,90514391.03999999,7651328.0,768,640,13,2.0
xl,2.0,194318130405.13757,3825664.0,90514391.03999999,7651328.0,768,640,13,2.0
s,2.0,18303282330.84177,4629053.4399999995,90514391.03999999,9258106.879999999,768,704,13,2.0
m,2.0,45758205827.10442,4629053.4399999995,90514391.03999999,9258106.879999999,768,704,13,2.0
l,2.0,91516411654.20885,4629053.4399999995,90514391.03999999,9258106.879999999,768,704,13,2.0
xl,2.0,183032823308.4177,4629053.4399999995,90514391.03999999,9258106.879999999,768,704,13,2.0
s,2.0,63367616734.80966,1377239.04,24399544.32,2754478.08,384,384,14,2.0
s,2.0,51923391115.51067,1377239.04,33210490.88,2754478.08,448,384,14,2.0
s,2.0,47054915646.3467,1874575.3599999999,33210490.88,3749150.7199999997,448,448,14,2.0
s,2.0,39609447049.58418,1874575.3599999999,43376967.68,3749150.7199999997,512,448,14,2.0
m,2.0,99023617623.96046,1874575.3599999999,43376967.68,3749150.7199999997,512,448,14,2.0
l,2.0,198047235247.92093,1874575.3599999999,43376967.68,3749150.7199999997,512,448,14,2.0
xl,2.0,396094470495.84186,1874575.3599999999,43376967.68,3749150.7199999997,512,448,14,2.0
s,2.0,36318441958.59721,2448424.96,43376967.68,4896849.92,512,512,14,2.0
m,2.0,90796104896.49303,2448424.96,43376967.68,4896849.92,512,512,14,2.0
l,2.0,181592209792.98605,2448424.96,43376967.68,4896849.92,512,512,14,2.0
xl,2.0,363184419585.9721,2448424.96,43376967.68,4896849.92,512,512,14,2.0
s,2.0,31205644608.809483,2448424.96,54898974.72,4896849.92,576,512,14,2.0
m,2.0,78014111522.02371,2448424.96,54898974.72,4896849.92,576,512,14,2.0
l,2.0,156028223044.04742,2448424.96,54898974.72,4896849.92,576,512,14,2.0
xl,2.0,312056446088.09485,2448424.96,54898974.72,4896849.92,576,512,14,2.0
s,2.0,28878114810.790363,3098787.84,54898974.72,6197575.68,576,576,14,2.0
m,2.0,72195287026.9759,3098787.84,54898974.72,6197575.68,576,576,14,2.0
l,2.0,144390574053.9518,3098787.84,54898974.72,6197575.68,576,576,14,2.0
xl,2.0,288781148107.9036,3098787.84,54898974.72,6197575.68,576,576,14,2.0
s,2.0,25216808470.665684,3098787.84,67776512.0,6197575.68,640,576,14,2.0
m,2.0,63042021176.664215,3098787.84,67776512.0,6197575.68,640,576,14,2.0
l,2.0,126084042353.32843,3098787.84,67776512.0,6197575.68,640,576,14,2.0
xl,2.0,252168084706.65686,3098787.84,67776512.0,6197575.68,640,576,14,2.0
s,2.0,23510603282.08022,3825664.0,67776512.0,7651328.0,640,640,14,2.0
m,2.0,58776508205.20055,3825664.0,67776512.0,7651328.0,640,640,14,2.0
l,2.0,117553016410.4011,3825664.0,67776512.0,7651328.0,640,640,14,2.0
xl,2.0,235106032820.8022,3825664.0,67776512.0,7651328.0,640,640,14,2.0
s,2.0,20799397452.43788,3825664.0,82009579.52,7651328.0,704,640,14,2.0
m,2.0,51998493631.09471,3825664.0,82009579.52,7651328.0,704,640,14,2.0
l,2.0,103996987262.18942,3825664.0,82009579.52,7651328.0,704,640,14,2.0
xl,2.0,207993974524.37885,3825664.0,82009579.52,7651328.0,704,640,14,2.0
s,2.0,19511691358.634037,4629053.4399999995,82009579.52,9258106.879999999,704,704,14,2.0
m,2.0,48779228396.58509,4629053.4399999995,82009579.52,9258106.879999999,704,704,14,2.0
l,2.0,97558456793.17018,4629053.4399999995,82009579.52,9258106.879999999,704,704,14,2.0
xl,2.0,195116913586.34036,4629053.4399999995,82009579.52,9258106.879999999,704,704,14,2.0
s,2.0,17448302605.672,4629053.4399999995,97598177.28,9258106.879999999,768,704,14,2.0
m,2.0,43620756514.18001,4629053.4399999995,97598177.28,9258106.879999999,768,704,14,2.0
l,2.0,87241513028.36002,4629053.4399999995,97598177.28,9258106.879999999,768,704,14,2.0
xl,2.0,174483026056.72003,4629053.4399999995,97598177.28,9258106.879999999,768,704,14,2.0
s,2.0,16452707757.685993,5508956.16,97598177.28,11017912.32,768,768,14,2.0
m,2.0,41131769394.21498,5508956.16,97598177.28,11017912.32,768,768,14,2.0
l,2.0,82263538788.42996,5508956.16,97598177.28,11017912.32,768,768,14,2.0
xl,2.0,164527077576.85992,5508956.16,97598177.28,11017912.32,768,768,14,2.0
s,2.0,86269784249.62196,956416.0,18173952.0,1912832.0,320,320,15,2.0
s,2.0,60770309272.063484,1377239.04,26170490.88,2754478.08,384,384,15,2.0
s,2.0,45110513323.4298,1874575.3599999999,35620945.92,3749150.7199999997,448,448,15,2.0
m,2.0,112776283308.57451,1874575.3599999999,35620945.92,3749150.7199999997,448,448,15,2.0
l,2.0,225552566617.14902,1874575.3599999999,35620945.92,3749150.7199999997,448,448,15,2.0
xl,2.0,451105133234.29803,1874575.3599999999,35620945.92,3749150.7199999997,448,448,15,2.0
s,2.0,37820113067.736176,1874575.3599999999,46525317.12,3749150.7199999997,512,448,15,2.0
m,2.0,94550282669.34044,1874575.3599999999,46525317.12,3749150.7199999997,512,448,15,2.0
l,2.0,189100565338.68088,1874575.3599999999,46525317.12,3749150.7199999997,512,448,15,2.0
xl,2.0,378201130677.36176,1874575.3599999999,46525317.12,3749150.7199999997,512,448,15,2.0
s,2.0,34808426450.60804,2448424.96,46525317.12,4896849.92,512,512,15,2.0
m,2.0,87021066126.5201,2448424.96,46525317.12,4896849.92,512,512,15,2.0
l,2.0,174042132253.0402,2448424.96,46525317.12,4896849.92,512,512,15,2.0
xl,2.0,348084264506.0804,2448424.96,46525317.12,4896849.92,512,512,15,2.0
s,2.0,29801575768.093655,2448424.96,58883604.480000004,4896849.92,576,512,15,2.0
m,2.0,74503939420.23413,2448424.96,58883604.480000004,4896849.92,576,512,15,2.0
l,2.0,149007878840.46826,2448424.96,58883604.480000004,4896849.92,576,512,15,2.0
xl,2.0,298015757680.9365,2448424.96,58883604.480000004,4896849.92,576,512,15,2.0
s,2.0,27671636023.185486,3098787.84,58883604.480000004,6197575.68,576,576,15,2.0
m,2.0,69179090057.96371,3098787.84,58883604.480000004,6197575.68,576,576,15,2.0
l,2.0,138358180115.92743,3098787.84,58883604.480000004,6197575.68,576,576,15,2.0
xl,2.0,276716360231.85486,3098787.84,58883604.480000004,6197575.68,576,576,15,2.0
s,2.0,24085877738.48144,3098787.84,72695808.0,6197575.68,640,576,15,2.0
m,2.0,60214694346.203606,3098787.84,72695808.0,6197575.68,640,576,15,2.0
l,2.0,120429388692.40721,3098787.84,72695808.0,6197575.68,640,576,15,2.0
xl,2.0,240858777384.81442,3098787.84,72695808.0,6197575.68,640,576,15,2.0
s,2.0,22524543643.735962,3825664.0,72695808.0,7651328.0,640,640,15,2.0
m,2.0,56311359109.339905,3825664.0,72695808.0,7651328.0,640,640,15,2.0
l,2.0,112622718218.67981,3825664.0,72695808.0,7651328.0,640,640,15,2.0
xl,2.0,225245436437.35962,3825664.0,72695808.0,7651328.0,640,640,15,2.0
s,2.0,19869080877.618256,3825664.0,87961927.68,7651328.0,704,640,15,2.0
m,2.0,49672702194.04564,3825664.0,87961927.68,7651328.0,704,640,15,2.0
l,2.0,99345404388.09128,3825664.0,87961927.68,7651328.0,704,640,15,2.0
xl,2.0,198690808776.18256,3825664.0,87961927.68,7651328.0,704,640,15,2.0
s,2.0,18690728746.011253,4629053.4399999995,87961927.68,9258106.879999999,704,704,15,2.0
m,2.0,46726821865.02814,4629053.4399999995,87961927.68,9258106.879999999,704,704,15,2.0
l,2.0,93453643730.05627,4629053.4399999995,87961927.68,9258106.879999999,704,704,15,2.0
xl,2.0,186907287460.11255,4629053.4399999995,87961927.68,9258106.879999999,704,704,15,2.0
s,2.0,16669633594.732391,4629053.4399999995,104681963.52,9258106.879999999,768,704,15,2.0
m,2.0,41674083986.83098,4629053.4399999995,104681963.52,9258106.879999999,768,704,15,2.0
l,2.0,83348167973.66196,4629053.4399999995,104681963.52,9258106.879999999,768,704,15,2.0
xl,2.0,166696335947.3239,4629053.4399999995,104681963.52,9258106.879999999,768,704,15,2.0
s,2.0,15758597290.594364,5508956.16,104681963.52,11017912.32,768,768,15,2.0
m,2.0,39396493226.48591,5508956.16,104681963.52,11017912.32,768,768,15,2.0
l,2.0,78792986452.97182,5508956.16,104681963.52,11017912.32,768,768,15,2.0
xl,2.0,157585972905.94363,5508956.16,104681963.52,11017912.32,768,768,15,2.0
s,2.0,82909334994.17313,956416.0,19403776.0,1912832.0,320,320,16,2.0
s,2.0,58377534934.70477,1377239.04,27941437.44,2754478.08,384,384,16,2.0
s,2.0,43320427450.21274,1874575.3599999999,38031400.96,3749150.7199999997,448,448,16,2.0
m,2.0,108301068625.53185,1874575.3599999999,38031400.96,3749150.7199999997,448,448,16,2.0
l,2.0,216602137251.0637,1874575.3599999999,38031400.96,3749150.7199999997,448,448,16,2.0
xl,2.0,433204274502.1274,1874575.3599999999,38031400.96,3749150.7199999997,448,448,16,2.0
s,2.0,33418962875.585304,2448424.96,49673666.56,4896849.92,512,512,16,2.0
m,2.0,83547407188.96326,2448424.96,49673666.56,4896849.92,512,512,16,2.0
l,2.0,167094814377.9265,2448424.96,49673666.56,4896849.92,512,512,16,2.0
xl,2.0,334189628755.853,2448424.96,49673666.56,4896849.92,512,512,16,2.0
s,2.0,26561923778.906506,3098787.84,62868234.239999995,6197575.68,576,576,16,2.0
